FID IID ENSG00000173692 ENSG00000284916 ENSG00000198821 ENSG00000114353 ENSG00000072062 ENSG00000116711 ENSG00000182621 ENSG00000163932 ENSG00000116478 ENSG00000002330 ENSG00000008018 ENSG00000005249 ENSG00000175104 ENSG00000167965 ENSG00000078295 ENSG00000117020 ENSG00000165059 ENSG00000051382 ENSG00000126934 ENSG00000269335 ENSG00000117461 ENSG00000113558 ENSG00000100804 ENSG00000135341 ENSG00000170345 ENSG00000142192 ENSG00000168243 ENSG00000277791 ENSG00000144231 ENSG00000243067 ENSG00000162188 ENSG00000117676 ENSG00000139687 ENSG00000115415 ENSG00000127588 ENSG00000117748 ENSG00000182866 ENSG00000173039 ENSG00000227715 ENSG00000184216 ENSG00000100567 ENSG00000167414 ENSG00000143947 ENSG00000226201 ENSG00000133703 ENSG00000284889 ENSG00000156711 ENSG00000129084 ENSG00000078369 ENSG00000235715 ENSG00000127928 ENSG00000111581 ENSG00000134058 ENSG00000204264 ENSG00000150093 ENSG00000228080 ENSG00000126561 ENSG00000206505 ENSG00000164742 ENSG00000288516 ENSG00000223952 ENSG00000154611 ENSG00000168036 ENSG00000105647 ENSG00000100393 ENSG00000143106 ENSG00000068878 ENSG00000188130 ENSG00000147669 ENSG00000111664 ENSG00000103197 ENSG00000138031 ENSG00000160014 ENSG00000243594 ENSG00000138814 ENSG00000206306 ENSG00000198668 ENSG00000138798 ENSG00000010810 ENSG00000145349 ENSG00000242616 ENSG00000168610 ENSG00000206240 ENSG00000177189 ENSG00000101412 ENSG00000100764 ENSG00000108946 ENSG00000157764 ENSG00000142507 ENSG00000095261 ENSG00000167083 ENSG00000277273 ENSG00000223980 ENSG00000276536 ENSG00000154229 ENSG00000136238 ENSG00000100485 ENSG00000142208
CJ10 CJ10_PP5A8U -0.00298958191118939 0.000266784435892952 0.000617152932875889 -0.00451378337731203 -0.00988564613010433 0.00367643597024881 -0.000612211550326682 -0.00130734534748668 0.000625149970824523 0.00240758186046828 0.00491147633190171 0.0011964401405914 0.000256801990582852 9.09277158752317e-05 0.0031142401348608 -0.00311979586160473 -0.00668580342758413 0.00470349940760372 0.000201692528271417 0.00278783856174048 0.00143011198710003 -0.00224630358264023 -0.00954416212541365 -0.000174511032111726 0.00295818174986447 -0.00340693449503043 -0.00015894721759912 -0.00343246650639123 0.00518001419890092 -0.000789942441789046 -0.00497446006972356 -0.000513426772879767 0.00439966337266016 -0.00297474238518952 -0.00310627134906595 -0.00611882975845321 -0.000659111789553602 5.59934468952553e-05 0.00454235650917671 0.0157785066926794 -4.0332561965163e-05 0.00565597433804858 -0.00352251105765436 0.000646084716228283 0.00140419760243216 0.000588341761667254 0.00498939833736937 -0.00918678200821944 -0.0020327582147372 -0.000363443490210785 -0.00188396236464815 -0.00158507967612614 0.000548889351141411 0.00360706983068962 -0.00170005115174974 0.00143718061531796 -0.00317904005921081 0.000189996033693719 0.00669420870186329 0.00124569704636884 -0.00279191608194645 -0.000789421667872074 -0.000326492428751857 -0.000115258261550226 0.00642390796724317 -0.00187342007372852 0.00255743503662274 -0.000154600945690351 0.00663717959681109 -0.0012950263874583 -0.00723211654348465 -0.00222851070809929 -0.00184335706081386 -0.00838562996131057 0.000153538605231382 0.00316431818213568 -0.00389893782862465 0.00445152041849179 0.000687888374353995 -0.0016296320899249 -0.00354300487168144 0.000319119118534396 -0.00503277364348395 -0.000722845239833591 -0.00177989818765935 0.0035611856669551 -0.000502299587014928 0.00280084044908563 0.00323067816132486 -0.00360526576035016 0.00694724860459911 0.00279753361371422 -0.00172580340610751 -0.00261802689425942 -0.000250663515090216 0.0029036880696565 -0.00332105388258736 -0.000936531491308486
HM27 HM27_PP4Y6Z -0.00814893925250922 0.000701293826071603 -0.00259742612334386 -0.000345381746569834 0.00171262999733548 0.00321904607412445 -0.00133754036188583 0.0071333607172579 -0.00368689104731473 0.000237292119947851 -0.000441731774215738 -0.0021814098338415 -0.00158953954060196 -0.00665698915369276 -0.00300418802040284 -0.000846696935061463 -0.00403735328398513 -0.00170624075602053 -0.000717957604006101 0.00165540769883951 0.00211533514290798 -0.00642110777428573 -0.00310124169301194 -0.000827577241560883 -0.00492111684620763 0.00114146667127677 0.00326642658135391 0.00368753241019434 0.00128320839127376 0.000867150173102994 -0.00381974654023312 -0.00288364487998412 0.0102370491935026 0.00458521958228579 0.000427621542355499 0.000723237583820051 0.000560759432167595 -0.00227977263711184 0.00226691637064759 -0.00297294177191559 -0.00100453687460039 -0.00056048922803114 -0.00575424765952328 0.000627269240142465 -0.00325438480300719 0.00079908557066815 0.00233723363970271 -0.00440768876491713 -0.00120056343327461 0.000365972960547246 0.00977656438475565 0.00389802078737426 0.00185680114181422 0.00488871531040841 0.00362201897087712 0.00151697693062803 -0.00425143166080463 -0.00488550661601193 -0.00453927521871047 0.00720735420442 0.00330060756924509 -0.00108151302532224 0.00221631110601528 4.66904297954451e-05 0.00351331487806683 -0.00100979431464621 0.000977634290257107 0.00145117818951763 -0.00143767775824592 0.000778347438892861 0.00208726396060249 -0.00188423551453556 0.00163869277896228 -0.00740652100824581 -0.00690644480220909 0.00382943106306734 -0.00783719733985141 -0.010626165444951 0.0033032608322647 0.00150897158214589 -0.00275202198421803 -0.000429322399339084 -0.00268474800841732 -0.000172357112425136 0.00325691893289408 0.000466541612564708 -0.000772276114979049 0.000662401449006262 -0.00558873351756596 -0.000191062134084603 0.00949765332693907 0.00697476067485925 -0.00913366323743321 -0.0044743327643809 0.00414964283773227 -0.00559913090721867 -0.00303506913793372 0.00014336014685408
BI43 BI43_PP4NA8A 0.00280082223732417 0.00421757121571261 -0.000353681415007366 -0.00219613609531035 0.010139865800476 -0.0041960850061384 -0.00191786005763861 0.00902845488597258 0.00445314593456242 0.004643114950859 -0.000462593558830081 -0.00174659674513119 0.00071004189010878 0.00261464868705056 0.00150355852949884 -0.001358875340657 -0.00227763050552444 -0.000826203837388691 -0.000757405660301552 0.00270670118579587 0.0027351629625337 0.0028306442316716 0.000393176972928885 0.00057579710594191 -0.00463015261075878 0.00110924984081657 -0.00373402986465249 -0.00488354410818722 0.00474042785483329 0.00406252212385304 -0.00319171515874237 0.000398263918681086 -0.00198942622424283 -0.00174948665134846 0.000848094563986763 -0.00154289839106636 0.000124104223959763 -0.000419249879069578 -0.00353804589478221 0.00338405332611092 0.000605588530701927 -0.00357833293360986 -0.000685827873923893 0.000213974240188847 0.00170582156702493 -0.00278569698125341 -0.00163940803197236 0.00500758160535969 -1.52538766162156e-05 -7.13145335875353e-05 -0.00359686168483294 -0.0003845913470552 -0.00113864863634173 0.00629580455604955 -0.00100220805654916 -0.0019942281827943 0.00381145710317621 0.00396729224833688 -0.000369470586557008 0.00385764373914987 -0.00727171616578784 -0.00431456922249847 -0.00181927756098923 3.40993085283585e-06 0.00208340312631412 -0.00710197620272707 0.00247968397228542 -0.000527424005624191 0.00277064701733408 -0.000122592731985554 0.00480265238515153 0.0011977500552863 -0.00540785107230352 -0.00520302481941119 -0.000840233682363616 -0.00254531097004218 0.00365695084919135 0.00131157732911846 -0.00598290446685644 0.000534701394992852 -0.00862312680965434 0.000250951905004738 -0.00182869016318908 -0.000645029257971374 -0.00357660223985617 -0.00336528591580444 -0.000644017306310606 -0.00764503182848309 -0.0012604342694289 0.000624878863954244 -0.00192132342941362 -0.00209523135253421 -0.00466208440558054 -0.00440547137392548 0.003585190069502 -0.00112671298111843 -0.00451682922889285 0.00424621215580387
EK47 EK47_PP8V2X -0.00164877910512488 0.00579461187349055 0.000903711820079929 -0.00230487146234366 -0.00838512948832266 -0.00552856669619689 0.000769351589611003 -0.00148256967012962 0.00646634910790134 0.00412581611421094 -0.00227016495250484 -0.00364853372502157 0.00246379704541219 -0.00214306927157897 0.000583018172798181 -0.000296474040238643 -0.00522473887320655 0.00387520708698663 -0.000292316309309077 0.00356339132318048 -0.000469564252497646 0.00299352708517286 0.00402917220834387 -0.000379435379042507 0.0010994516244198 -0.00511052169403174 -0.00208967658212306 -0.00638793376896973 -0.00470691829805133 -0.00127262969039339 -0.00724254272052232 -0.00131853544631127 -0.00387221294198231 -0.000577999890297804 -0.000971300812992016 -0.00115505963042153 0.00136362349712135 0.00209989536506678 -0.00259097870709763 -0.00253258654594866 -0.000221502869237921 0.0070984783099477 -0.00107065852267212 -0.000802672914503786 0.0041156204310218 0.00828648798340936 0.00343836306339996 -0.00554309485536376 -0.00200001171771469 0.00100346637893749 0.0055758815577123 -0.00342279220344858 -0.000835613805073344 0.00353542978711957 -0.00425313545769371 0.00236751854089721 0.005982964344077 0.00477494188525091 -0.00041793847103927 0.000383099103455177 -0.00085618901044783 -0.000330258866942148 -0.0055318700215537 0.000334609666497707 0.00686681424588223 0.00662953779590172 -0.00349996316902445 -0.00076282879719214 -0.000757567652663001 0.00267664007897875 0.00090217508194661 0.00249769325403547 -0.000358487221773253 0.00307998496013332 -0.000544257295771716 -0.00318847560249005 -0.00403777644262907 -0.000986111485401084 0.00212124657751742 0.00794458353784503 0.00251823597042662 1.21384768309886e-07 0.00675309785909423 0.000554375365846852 -0.00113306551429292 0.00307811049997034 0.000576362309691997 -0.00399630781588644 0.00421084750671516 0.00276224778466372 -0.0019704529840792 0.00116665322837878 -0.00168978538344626 -0.00160241206699806 -0.00272646388713672 0.000852387422880196 0.00206424116025396 -0.000549455497991876
DH28 DH28_PP9S0V -0.00215576477261464 -0.0021996695876416 0.000456988995522195 -0.00698006508700517 -0.00340815478557303 -0.00354233667298172 -0.00348425860052023 -0.00308012002182293 0.00558114009942151 -6.15145329681647e-05 -0.00381403579822091 -0.00709986577184079 0.000851716284154911 0.00406082564448016 0.00527326638566191 -0.00100330944899354 -0.00899414409555856 0.00364850838184327 -0.000353082331644851 -0.00106587198487546 0.00840882795768327 -0.000230582106683852 -0.0010465477480918 0.0010466562404768 -0.00903823083596267 -0.00141427654771921 -0.00590992754853346 0.0042124276602779 -0.00191008698643759 -0.000729021201283784 -0.0040185892142214 -0.000466406479363979 -0.000856100083635385 -0.00113377822446695 -0.00236967151516689 0.0024567278620068 -0.000791099249109677 0.000791266520346079 0.0049455050102167 -0.00199742004886987 -0.000342813586072072 0.00712444633030885 -0.000116502562294336 -0.000819534427528483 -0.00505315161426139 0.00191202876440395 0.000595537704641551 0.00223023826422621 -0.000151723489499149 6.73254984973033e-05 -0.00226854338849974 0.00357088989007043 0.00052468556320295 0.00500355378749546 0.000268635938042504 0.000512698270278868 0.000622834140806467 8.9024770690284e-05 0.00574018050486116 -0.00227659318873888 0.000281484765041562 0.000325062663165666 -0.0013438234537962 -0.000776972046275035 -0.00133042369321768 0.000311163709794846 -0.0019241815334488 -0.000239563898524462 0.00190674072601966 0.00374679627264624 -0.00246220754050079 -0.00320387079348294 -0.000271159088699805 -0.0027459258997736 -0.00599903144453417 0.0034541721083787 -0.00299549587220487 -0.00425980835330182 0.000483726945784962 0.000635622404399051 -0.00360452650716941 0.000361150215762269 -3.75331249268833e-05 -0.0040949632363414 -2.83993086403429e-05 -0.00409771974114873 0.000767439907092169 0.00855128562176081 -0.00260588889404565 -0.00463188576693428 -0.0014767427778972 0.00727715417040891 -8.57133050670661e-05 -3.59574358264566e-05 0.00410179619552859 0.00362786670558745 -0.00141199429217764 -0.0028867291323354
IC61 IC61_PP3W7S 0.00275295510595457 -0.00590647833195856 0.00249487823031526 0.00322566146701859 0.0112766429453675 0.00168830787098026 0.00207312205877296 0.00233455141186611 -0.00379983899432785 0.00748260154824085 -0.00563580047443282 0.00131776568367236 0.000908960976131402 -0.00177665166215581 -0.00362065772676018 -0.00212179071080765 -0.00751762584031107 0.00371703559498147 0.000443748767343664 -0.00104529785728878 0.00200601268917107 -0.000174077087066804 0.00756735958035855 -0.00100992117272563 -0.00113608832138993 -0.000838305218275236 -0.00106540435752532 0.00342102271947802 0.000468169300812307 0.0022974547408647 0.00158805125317176 0.000482083388027939 0.00316157838368986 -0.00393014910666293 0.00288586992143241 -0.00323030629648806 -3.41538124216104e-05 -0.000961153811706154 0.00746583329994532 0.00476548630318963 8.11323159666684e-05 0.000497876899707359 -0.00684418068463812 0.000261328742272823 -0.00758109656704352 0.00395788425582723 0.00079901528141256 -0.0034360095448411 0.00255561678813177 0.0016278689069299 -0.0018226386782491 -0.00249703130602871 -0.00211038796906774 0.00318715835489893 -0.00144570005956391 0.00122732646008124 0.00038576783978647 -0.00685472615507288 0.000223983491954059 -0.000749905890563783 -0.000615780879492905 -0.00228417761075895 0.00296867035455606 1.88020245954818e-05 0.00619705286767337 0.0067619527284676 0.00160232265161075 0.00051912649550693 0.00144639565523972 -0.000665805935298979 -0.00415548866311642 0.00067677693184268 0.00464882492733953 0.00404622332236243 0.00187784160046883 -0.00194261408448299 0.00339543169944718 -0.00178354913395064 -0.00818031968546122 0.000522226394213955 0.00184682735934405 -0.000753021600167553 0.000944047813607746 0.00294903825536371 -0.00144510076230193 -0.00328891187375641 0.000133760922517279 0.00290411014628848 0.00136682276357619 0.00071894370371475 0.00237931975021551 0.00495117101806928 0.000362166142556203 -0.0021545597038467 -0.00609186261663794 -0.0018357978661359 0.0049547172705997 -0.00246532550937038
FD21 FD21_PP2U3Q 0.00948909932348697 -0.000272435886132561 -0.00323931807829755 -0.00963143798061623 0.00184157431658252 0.00820457158530254 -0.00148488707730762 0.00511982795332403 0.00710942012785504 -0.00238573252483791 -0.00762249629293591 0.00198335266061651 0.00162389213930819 -0.00306090049168183 -0.00207487374856009 -0.00208611119743614 0.000920632032554971 0.0042133004427364 0.000743145816881655 0.00353710229259304 -0.000683629616204806 -0.00430009149882588 -0.00450826659167253 0.000264160583782812 0.00198466716975574 -0.00442135568589288 0.000424622345788854 -0.00457312558724594 0.0049186032077969 -3.74386718439095e-05 -0.00493284040959945 0.00196304279017158 0.00547302979142108 -0.00319248790327162 0.0011589963072148 0.00216151367108201 -0.00168885908013506 -0.000314147192186005 0.000173914325474399 0.00278281941662099 4.28731156265003e-05 -0.0063923450090339 -1.61047194430358e-05 0.00134698136814954 -0.00012559684135609 -0.000140958129722106 0.000968269194610164 0.00271788355194484 -0.000466471338972711 -0.000235141171059331 0.00232780063357762 -0.00470851674451633 -0.00262733429627568 -0.00698401149713509 -0.00398051855640976 -0.00229097383244864 0.00039881175772659 0.00108723287821559 0.00110219778836066 0.00192815861256615 -0.0016254135638724 0.00200879225888945 0.00167314738095112 -8.58056489089526e-05 -0.00146430054816575 -0.0040701948581281 -0.00305302786123389 0.000422501670420008 -0.00440076230253272 -0.00258082218551763 -0.000330591055084113 0.000833608358214974 -0.00188336966656135 0.000398945604445566 0.00273421732090649 -0.00857028806192724 -0.00504283225692809 -0.00584576320625933 0.00213181921113162 -0.00108592028978495 0.0048750416840256 -0.00140837828309133 -0.00267571741364858 0.00061185685234098 -0.00022419618695836 0.00515189074724298 -0.0002062786535762 0.00714151896617418 -0.000884085238268851 0.00278666492844634 0.00688661000314918 -0.00753655102275689 -0.00260489907284687 -0.00165821908586295 0.00218426372005726 -0.000108173208813307 0.00420784149293556 -0.00407682389401256
NAG74 NAG74_PP1Z4Y 0.00195129187031087 0.00238916757605825 0.00739550096428235 0.00178360894939312 -0.00282468147384509 0.00151148469751561 -0.00368531572611079 0.00483567544148603 -0.00709794480594441 0.00170002802898624 -0.000920281661833468 0.000993874179769892 -0.000197181186329025 0.0012716634341184 0.000391370109277821 0.00272258067232709 0.00231244277717346 0.00524824079734563 0.00166102751899778 -0.000509763413877814 -0.00171054131615148 0.00065126633607754 0.00302831063672704 0.000635218444215571 3.13205709276681e-05 0.00014983784475097 -0.0053130597078927 -0.00269842018307765 0.00737618072683697 0.00214900363687237 -0.00557746129446712 -0.00370867470696266 -0.00289779626739111 0.00346504096127212 0.00404087048376147 -0.00208992632844898 0.000266046124951323 -0.000752637109636956 0.0042411163264033 0.00170988682836437 -0.000636326696433275 -0.00394179573881653 0.00177511058091596 -0.00103017421042142 0.00286242888434037 0.00384686318189946 8.78326263162693e-05 0.00254584248786765 0.00151690581074462 0.00193793013890289 -0.00180023817599306 -0.00578720204234189 -0.00395328617458958 -0.00161644543313962 0.00430359416871795 -0.00263406629935567 0.00301289800676989 -0.000696160012525893 0.00190618514744764 0.0026173821145695 0.00325739522320035 -0.000891848849907624 -0.000561382234802644 -0.00031874813877876 -0.0101378981542787 -0.00248718672954175 0.00250837180907337 0.000917890355763517 0.00129380956689947 0.00644659346873536 0.000362648013051766 0.00468493453070273 0.00298461499789718 -0.00133390116395993 0.00139297708967641 -0.000185918171246127 0.0100427864086277 0.00233630954187288 0.000152137070532536 -0.00569157002900483 0.00147885611616221 -0.00156413217777538 -0.00144396088727478 0.00620947367416702 0.00311878243834937 0.00728489177971518 -0.000987762889309975 0.000296574922334107 -0.00267297112748293 0.00296162343076051 0.000378411410254811 0.00509249831502619 0.00525451288526156 -0.000433589138257759 -0.00191314467818292 0.00261322429386251 0.00440908610064437 -0.00393283650244693
NA63 NA63_PP8R5T -0.000576285343430233 0.000304909373278678 -0.00797362679680531 -0.00669917055395116 0.00103337245041955 -3.83030885785266e-05 -0.000313706180736936 -0.00455153817946483 3.84254360610006e-05 0.000872209233523989 -0.00227341807420575 0.00193209837128481 0.00301603814205971 -0.00702699159184584 -0.00061127994853622 -0.00771754714577721 0.00727503241653038 0.000144695813048634 -0.000165405434197772 -0.00034984204627569 -0.000788781819161896 -0.000747254029217548 0.00125255577093878 0.000417175491214651 -0.00124026594784709 -0.00246078801353897 0.000188706721612024 -0.000165716716763292 -0.00272412046720835 0.00318788976652128 -0.00185102295472557 0.000744342972408641 -0.00226074480269205 -0.00244655584963637 -0.00581107122188737 -0.00494893078755885 0.000328236044074988 -0.00167164609462023 0.00192296098519636 0.00157586008135879 0.000137108699165041 -0.0009991482571129 0.00165666488747913 0.000188620016616159 0.00640136108166036 -0.00194958385116968 0.00711463966783371 -0.00084917700634914 0.00127064230536712 0.000426057729613322 0.00180965210711993 0.00748646164008988 0.000452427194365658 -0.00353662553552326 0.00288681151004924 0.000980961870015563 0.00041928556365086 0.00292576660872705 0.000942618529556096 0.00126436091867428 -0.00476958807828726 0.00110687489145092 -0.00167474336340389 -0.00082446632072712 0.0057680531887786 -0.00112515333890839 0.00909324209855126 0.000928462813859937 0.0015921561865908 -0.000655147059258066 -0.00427243569326727 0.00279883265210391 -0.00218123903089238 0.0075367781582311 -0.00403869855695005 0.00159941165000277 -0.00198262182182498 0.00523747258660893 -0.00021721024193308 0.002840168945138 -0.00497809180024124 -0.00170592144610213 0.00541250310658726 -0.00202110066831386 -0.010891020658246 -0.00382545441548699 0.000275975084591163 0.00297619583426367 0.00847238924038256 -0.00291239825472951 0.000170158886273612 -0.0113195867327825 0.0016491281958153 -1.66648935036623e-05 -0.000249048161506981 0.000849853599268309 -0.00735754193952331 -0.000681970884010154
LF63 LF63_PP7Q9NA 0.000877559826823608 -0.00468488726330875 -0.00208790671450973 -0.00252657202056066 0.00810925358733392 0.0102118448195005 0.00103789712014946 -0.00431141399664881 0.0034371061818308 0.000507098019537135 -0.00241720832806881 -0.00250726159514752 -0.00103926380641823 0.00375951391209775 -0.000465992574756573 -0.00315206865448359 0.00388008324133039 0.000240534642620186 -0.00123500187258755 0.00145433668156645 -0.00132738651499735 0.00775863384328005 0.00732003403615258 -0.000530459242639756 -0.00195334479496278 -0.0087286225384951 -0.00304080852609515 0.00243601611823201 -0.0019514268611443 -0.000451723575335395 0.00315099795609383 0.00696747678340644 0.00239428744486724 -0.00109591629233997 0.00187758836568748 0.00103776624131413 0.00138986598354982 -0.00160601715437363 0.00723957347670188 0.0169394968509821 -4.3977566186393e-05 0.000214622200996467 0.00863232250582844 -0.00133028238400278 -0.00342733147633209 -0.0016889203444377 0.00399632391869791 0.00817748610257893 -0.000266393571875597 -0.00023123204090089 0.000365266681797325 -0.00337645719889901 -0.000652455655647513 0.00701553995941788 0.0104704566994002 0.00246723095130468 0.00601755220826305 -0.00327963000239188 0.00408871124759412 -0.00605040960083226 -0.00191994517296477 0.00284946067888851 0.00246825242611684 0.000156881169177599 -0.00464863598235681 0.00202145790094649 -0.00647798879495435 -0.000424037722033047 0.000432126330273421 -0.00429531158294846 -0.00200149647556366 -0.0012192713198025 0.00119033799866357 -0.00156948783303759 0.00252593052949796 0.00951727187997306 -0.00196016627341082 -0.00722311841598228 -0.00155752435752743 -0.00232464542554173 -0.00401861863767737 0.000575386668933433 0.0027845679203696 0.00338917596689403 0.0011412164905265 0.00295210761976964 0.000231623892254559 0.00141263227668013 -0.00226475804434666 -5.31194077667919e-05 -0.00223346933176409 0.00136454693354584 0.000482204151850863 -0.00155838767261657 0.00137548700726548 -0.00604259898635534 -0.00352801543266886 -7.74038951868427e-06
