FID IID ENSG00000127928 ENSG00000124181 ENSG00000231631 ENSG00000164305 ENSG00000188191 ENSG00000173692 ENSG00000161057 ENSG00000204490 ENSG00000182621 ENSG00000055208 ENSG00000169398 ENSG00000167414 ENSG00000105568 ENSG00000284889 ENSG00000010610 ENSG00000078295 ENSG00000186469 ENSG00000105647 ENSG00000229215 ENSG00000177189 ENSG00000070831 ENSG00000226201 ENSG00000174775 ENSG00000118260 ENSG00000276536 ENSG00000134058 ENSG00000227715 ENSG00000111276 ENSG00000100902 ENSG00000165059 ENSG00000095261 ENSG00000100142 ENSG00000133703 ENSG00000182866 ENSG00000172354 ENSG00000161203 ENSG00000085415 ENSG00000173039 ENSG00000058404 ENSG00000156052 ENSG00000070808 ENSG00000072062 ENSG00000156711 ENSG00000108946 ENSG00000163932 ENSG00000223952 ENSG00000162188 ENSG00000100764 ENSG00000242711 ENSG00000236443 ENSG00000170345 ENSG00000159352 ENSG00000240508 ENSG00000167965 ENSG00000005339 ENSG00000100324 ENSG00000116478 ENSG00000243594 ENSG00000069966 ENSG00000116711 ENSG00000151247 ENSG00000114302 ENSG00000137275 ENSG00000106588 ENSG00000113558 ENSG00000140992 ENSG00000168036 ENSG00000232810 ENSG00000277791 ENSG00000240118 ENSG00000068878 ENSG00000224320 ENSG00000281221 ENSG00000162104 ENSG00000137841 ENSG00000168243 ENSG00000150093 ENSG00000163636 ENSG00000134057 ENSG00000115233 ENSG00000112062 ENSG00000126067 ENSG00000047315 ENSG00000230669 ENSG00000142875 ENSG00000121879 ENSG00000198821 ENSG00000175104 ENSG00000221983 ENSG00000176533 ENSG00000106399 ENSG00000136930 ENSG00000213281 ENSG00000142507 ENSG00000171608 ENSG00000082701 ENSG00000112640 ENSG00000164742
CJ10 CJ10_PP5A8U -0.00499580588732961 -0.000234658737190385 -0.000460082470613719 0.000441060937347415 0.000223348346608479 -2.56916491869158e-05 -0.000648249351491229 -0.000477541643559678 -0.000606059757313638 0.000288996886696586 0.0010980719850651 0.000232971953120954 -0.00104232188913309 0.000760510722351646 -0.00079608607009767 -0.000567751756956336 0.00102159228350695 -0.000214189528656432 0.0134322013277662 0.00506796825588872 -0.0062160993740117 0.00152886917435212 0.000997720404192971 0.00097008763726764 0.00317602737097329 -0.000286290667885616 0.00606364758938751 -0.002036647103649 0.0016681288477132 -0.000134153295540583 -0.00254094814676967 -0.00400606092525293 -0.00527163988016223 0.0060873291227979 0.00247145144109801 -0.00896854690017288 0.00196462589722989 0.000988989331851096 0.0024481453180038 -0.00558744433950727 0.00461557988370768 -0.00015579888842452 -0.00182455983709973 -0.00109482701105982 -0.00419038315231099 -0.00248206929862996 0.00256081825188637 -0.00337460765376914 0.00492335916969864 -0.000812413852837402 0.00144023312341264 -0.00286762780435427 -0.00344403184241054 -0.00133113798483954 0.00266022137530881 -0.00266190365597033 -0.00690547965366557 0.000497659262622124 -0.00546621909915533 -0.00267650572860174 0.00043954330400592 0.000800213497493496 0.00146829214826811 0.0059768597254965 0.00169934803136129 0.00119159715419032 -0.00464450441012163 -0.00367204314606248 0.00322411363315649 0.00369158004195526 -0.000810222877615135 -0.000663403457769608 -0.00110167848372311 0.000199479472046502 0.00234410995604527 -0.00489160455530127 -0.00756173659471653 -0.00526093564470956 0.00348755302725448 0.00892234170047437 -0.00507267454705048 -0.00314844506238986 0.00342970239856762 -0.00229163107973451 -0.00127806418829742 0.00305278265497489 -0.00870247484893397 -0.0029346281267016 0.00124155638483345 -0.000882664190941564 -0.000776853082971369 -0.00739235056274337 0.00107467464835231 0.00285805902088619 0.00150009128051047 -0.00063058232164167 0.00105124668138922 -0.00354745535095978
HM27 HM27_PP4Y6Z 0.00408147504697666 -0.00393185400044112 -0.000201767010768059 0.00194044482132703 0.000450634542033904 0.000209895294496236 -0.000595868781247664 -0.00054293055768401 -0.000327083626191418 0.000777686762581664 -0.00123007550733077 0.00061972587848081 0.000678069878586609 -0.000645752961399055 0.000597223123895712 -0.000506044510082653 0.000652467360430601 -0.000715578950249468 -0.000689940191291422 0.00625972141734666 0.00459933938692381 0.00661972021871783 -0.0034786534663489 0.000859314174716207 0.00156889531584156 0.00381631488204227 -0.00174818513657707 -0.00220497938434917 0.000724562628341589 -0.00121723667598597 -0.000578323793875591 -0.0025086488818553 -0.00716467849599199 0.000593233311639909 0.00641182823501746 0.0014596649446575 0.00262675209627333 0.00809969803666077 0.000609127452991387 0.00400152856540791 7.25196378477963e-07 0.00108804146660823 0.00347176532985422 -0.00177291402022486 0.00566830967757729 0.00120668450042518 -0.00338673280840468 -0.00675317978624498 0.00267373158490265 0.00344755405773807 0.00140425686372553 -0.00184415270969248 -0.00692248898486133 -0.00601936572815522 0.00309742879083729 0.00168886394308287 0.00412816774499401 0.00306998810445009 0.00937951768328133 -0.00225416038252699 -0.00297487494620824 0.00651390663462429 -0.000948181961267332 0.00394687654366446 -0.00633814663266238 -0.00165606720882574 0.0039070861299912 0.00345138271017809 0.00313044932981566 0.00166402639026149 0.00167933232445035 -0.00118978050748986 0.00226859073222357 0.00345742248178654 0.00343286129056724 0.000977248180200124 0.00304467599228379 -0.00254670978704346 -0.00556575521588907 0.0056718415781207 0.00497274865228819 0.00612465598158392 0.000138492507586362 -0.00679003890127284 0.00141512092915057 -0.00189560082529882 0.00184198967183801 0.00247252357217097 0.00140253074833091 -0.00220295257510956 0.000660017214754721 -0.00170792016954754 0.00600170138159912 0.000216237963173575 -0.000728222025953182 0.00550848511797031 -0.0016961508497588 -0.00123347679773726
BI43 BI43_PP4NA8A -0.00399306720374166 -0.00306794704906004 -0.000277583778341015 -0.000875160760092389 -0.000388626615301132 0.000120522948753214 -0.000530894587392893 -0.000340253175405935 0.000431407851504475 -0.000598839202464169 0.000448459971632763 0.000293622630455211 -0.000111435918505157 -0.000187064365567111 4.54273658079175e-05 0.000347451802421449 -0.000544093424970009 0.000319379794916679 0.00536220229855558 -0.000297334167969428 -0.000909815155018054 0.0114846899486124 -0.00231820669791815 0.00191123351257714 0.000629470031101506 -0.00383527099803256 -0.00321843053587358 0.00716710231677309 -0.00596052155814189 -1.72082265583257e-06 0.000679016268218345 -0.00124542159298538 0.00332454851713572 0.000566358090745196 0.00266507881917351 0.00295669114746816 -0.000397435564093697 0.000677968394106846 -0.00187063107813904 -0.00294299073931224 0.00147490882256078 0.00301017835637476 0.0033736084234418 -0.0032763021856757 0.00183297558726537 0.00109147075600032 -0.00656790046389704 -0.00597539947873837 -0.00276194546302207 0.000326369929467317 -0.00608350501255142 -0.00179948851828372 0.00238186103519857 0.00531241412516321 -0.00524798693845049 0.00247233824862528 -0.00179784184976736 0.00502065632676493 0.00374239235004645 0.00515009746610642 -0.00257451762876559 -0.00635820082798044 -0.00288901042183102 -0.0018647189165147 -0.000297278562453422 0.000895995834428245 -0.00752337260418458 0.00184446717257734 0.00263090117494204 0.00148271481737633 -0.00320675545589876 0.00155623960191406 -0.00321976948380692 -0.00542274829047117 -0.00226477478236004 0.00159468715922084 0.00414062983828384 0.00427950218009324 -0.00273623947033449 -0.006090904343975 0.00582891496972985 0.000976290777590962 0.0026031448721801 0.00316538986279325 0.00101237202383586 -0.00653781705251894 -0.00318211099606711 -0.000373201790696166 -0.00226897094875459 0.00212428376615498 0.000548852487759585 0.00102146496325482 0.00594100336187302 0.00121540089843374 -0.00594934982407469 0.00182118043521807 0.0035462523809062 -0.00162041905980515
EK47 EK47_PP8V2X -0.0039633850100176 -0.00438657711179114 -0.000789001584187299 -0.00142549832089433 -0.000333606409487086 0.000526658185784604 0.000330929466785248 0.000262478988828242 -0.00113684971893591 -0.000639473855212747 0.000129663441603221 0.000935530278660462 0.000217226973531689 0.000380706311673308 0.000523250062579171 -0.000506107145677379 -0.000377375570882686 -0.000391175056307784 0.00476299892049978 0.00300184191125134 -0.00305866789723132 -0.00909848651878501 -0.00253774445650451 -0.00160811671970559 0.000938882774304031 -0.00465545175331934 0.0012572247164888 -0.000547212673067755 0.00650878507260755 0.000337908593136798 0.0009316134482358 0.000604259504062148 -0.00123400915851554 -0.00566320703495738 -0.00143997165548434 0.00380687903525752 -0.00107631561614255 -0.00884255393279317 0.000797247212989467 0.00134551954678317 -0.00649370814438836 -0.00108223493562165 0.00565100406133218 -0.000187907384603734 0.00289751665044433 0.00132237694575278 0.00232278205981957 -0.00345428800231355 -0.00170605838956164 -0.0013196656215351 -0.000617000523449053 -0.00010907581403758 0.00468648000606173 -0.00196294061956586 0.00230767131519776 -0.00108675334917611 -0.00140989925360626 0.0011198928908548 0.00148342176612092 -0.0021194889821475 -0.000560972556058761 -0.00076994677875989 -0.00807948972970137 0.00662782762985255 -0.000320230755099373 -0.000150572525725182 -0.0151941446677852 -0.00233204919105656 -0.00279421063304332 0.00475710755912899 -0.00491036891135647 -0.000863193964142715 -0.00146855230763493 0.0035907456066598 0.00155101523056822 0.00280968357464837 0.0049981956648404 -0.00380279112171351 -0.00801220294511594 -0.00380224668040388 -0.00278835709234465 -5.01738180091124e-05 -0.00141458429546298 -0.00365531920941251 -0.00497029938198463 -0.00712265601524192 0.000650686611306561 -0.00490822693170268 0.0015516673721007 -0.00138492891565817 0.00139065764797577 -0.00797157964280353 -0.000698191208925136 -0.00434701814998939 0.00170927173088081 0.0028386476213249 0.0026722980423431 0.00325117256229693
DH28 DH28_PP9S0V 0.00887824950547449 0.00326402793314723 0.000954002789680939 -0.000186840789008105 -0.000950877648479346 -0.000724194054452687 0.000397504859297396 -0.000267211468318692 0.000381122537504587 -0.000128210120367205 -0.000140391450019187 -0.000497783434062352 0.00033695659099203 -0.000398507224037052 -0.000235222493112777 0.000290130596573435 0.00118187031161509 0.000796110251484701 0.00173361673689651 0.00487851604180632 0.00468256697770662 0.00456280726863842 -0.00251069666413323 -0.00154079914750847 0.00767685680717404 -0.000721733628957052 -0.00619670896386927 -0.00484078167785954 -0.00123199760511055 -0.000214306348894231 -0.00258214258265599 0.000631018878925552 0.00736200619664835 0.00576571431884417 0.00556411806658154 -0.000299221339291858 0.00208435054564827 -0.0040158331630004 -4.54397162811506e-06 -0.0028242658762737 -0.00769862780172068 -0.000343146543446762 -0.00297728671579954 0.00417669352832098 0.00463527415409612 -0.00201530180125281 -0.00439907678908149 -0.000233888993128355 0.00556272668501796 0.00145607825130808 0.000132856645300073 0.002683494576463 0.00227985685368028 -0.0065357207911594 -0.00141455305789156 0.00284445271322532 0.00154497822492464 0.00360072983048206 -0.00870123678429134 -0.00143731657157371 -0.00121659603422255 -0.000534334470133801 -0.00170857834474457 -0.000798319802511767 0.00978707217148232 -0.000662066459046689 -0.00411402230101765 -0.0050704706245646 0.00866852605640785 -0.00466649049152732 -0.00488656622791262 0.00417689940140178 -0.000730257816470821 -0.00691735023728663 0.00276716900097043 -0.0048805144814446 0.00222016074298795 0.0109832256959172 -0.00202246393762231 -0.00301231763631987 0.000930994852980566 0.000152255413036476 0.00199398623399899 -0.00287249694500184 -0.00602435655181822 0.00034850781857322 0.00474363630068189 0.000536547717433195 0.00414686262539262 -0.000108069691220937 -0.000396872294292217 0.00137839159941986 -0.00195203422112376 -0.00225735851347731 0.00872161057322835 -0.00175004775321376 0.00312230387037011 -0.00481909070447211
IC61 IC61_PP3W7S 0.00650291461720286 0.000925340332320873 0.000233258298446679 0.000645530616993299 -0.000213699789831218 0.000586584284667638 -0.000517923519464429 0.000282564840743318 -0.000542035511268169 0.00162280629086649 0.00141035477123153 3.56555658192568e-05 -0.00113111888813147 -6.40430302646057e-05 0.000732976627661311 0.000373332186397571 0.00118126444385545 7.09429437698085e-05 0.00668826369443533 -0.00211252981279086 -0.00258118717793286 0.00523550036315687 -0.00583724717537435 -0.000821448351477031 -0.0104334085513434 -0.00447539121828479 -0.00870427761816802 -0.00186732929635871 -0.000790702694576734 0.00170785993441457 -0.000723932009936629 0.00232993982940172 -0.00522490798046922 0.00258091018003065 -0.000155336042402869 0.00141361611501521 -0.00114744338841263 -0.00127514977983848 0.000457086838130204 0.0031303736267908 -0.00199871990589142 0.00106016097160731 -0.00365648253472816 0.00204491703151781 -0.00664434065230998 -0.00019323339151554 0.000585439419862367 -0.0101121495943787 -0.00131675584812134 -0.00137815064997003 0.0048997473589731 -0.00524988808994806 0.00275920658172293 0.00146273958499774 -0.00356724714822603 -0.00368979870575223 0.00360015214539219 0.00359300246802234 0.0025142388947298 -0.00392516027985844 -0.00156323276710478 -0.00581278706753463 -0.00681833924902855 -0.000376596676187804 -0.00486727023275721 -0.000681627897550414 0.00859402645483808 -0.00289311435587278 -0.000549080297130444 0.000549068269795509 -0.00417288479270638 0.00285196156629141 -0.00147047220384945 0.00072744819598609 -0.00471896402747971 -0.00606656449658577 -0.0010595323221345 0.00180964091554667 0.00329901291510875 -0.000925665083299804 0.000629037360390944 -0.00240235511639668 0.0021378796221887 3.2573199187457e-05 -0.00272063550053147 -0.00980744872548484 0.00122310212218975 -0.00317160142838314 -0.0026007527998934 -0.000252160398888286 -0.000946353224339495 -0.0100027927645958 0.00209378526252004 -0.00185051839373524 0.00328087150886034 0.00532947354630782 -0.000505800751375699 0.00538976145007341
FD21 FD21_PP2U3Q -0.00592676957916242 0.000858612160871881 0.000652159107523006 8.50961767160068e-05 -0.000415353712060848 -0.000156507597301798 -0.000433673932062849 0.00021792930248689 -0.000481066614769034 -0.000316229299513845 -0.000172524915051346 0.000513831919125525 0.000417899209109741 0.000492482145529849 -0.0001298317174246 0.000210579995372347 0.000156801032222904 -0.000243813563085334 -0.000867897834362595 0.00195137382715601 0.00846193976132498 0.00727759659896277 -0.0047514496385979 -0.00178497757071631 0.000621919660008781 -0.00380554768586488 0.00320637787502978 0.000908668046986896 -0.00113459290614143 0.000231432794148609 0.000406057213089872 0.00033320803287312 0.00921329662711748 0.0125016404377304 0.00303424176065831 0.00349667938622932 -0.000821123791843346 0.0029469936259736 -0.000454061824698708 -0.00635617016541989 -0.00496425237599149 3.50694715880905e-05 -0.00448658368910399 -0.00324922336704946 -0.00512693283949268 -0.000359595627410988 -0.00406263025799077 0.00583507422179407 -0.00724984722117203 0.00194276208274919 0.00398744804513745 0.00105108229641757 -0.00850506299573586 0.00765054187751339 0.00169466181025449 -0.00344088384732318 0.00246802947222933 -0.00156470960240147 -0.00314814881963712 0.00165408328118363 -0.00308222887228782 0.000982973059074246 -0.0033924962345782 -0.000112482562439375 0.00434451616678653 0.00100168273351691 0.00654460980901201 -0.00530205197324013 -0.0023638553427232 0.000558014969995376 -0.0058886356650284 0.00495688567168584 -4.86635653787501e-05 -0.00581292469930467 -0.00037722759758192 -0.00404600036964546 -0.01002443342155 0.00413505339491957 0.00265658800187409 0.00220388406089704 -0.00177588373308008 -0.00102209034524044 -0.00235412178594263 -0.00294901108529121 0.00248794951837622 -0.00117101439741563 0.00155875131870147 -0.00356610598810307 0.00442730777638196 0.0048533554525979 0.00120788054147041 0.00256058230145039 -0.00182755422412145 0.000878812762153859 -0.00680337500386649 0.00156992706914819 -0.000433069485716117 -0.00178297240926907
NAG74 NAG74_PP1Z4Y -0.000685205916948121 -0.00440276026343946 -0.000884910068953284 0.000995197185133582 0.00051373630263335 -8.88752424289483e-05 -0.000575431701849609 2.6624538995927e-05 0.000152056139320638 0.000221935116881712 -0.000289011107408175 0.000369233420971346 -0.000631056119857917 0.00149787912336208 -0.000849289418866517 0.000144892115802348 0.000125675822141471 -0.00112768004378822 -0.00715526106071156 -0.00242531122004474 -0.0042247206168022 0.00577772162417508 0.00399006440603687 -0.00109648622562971 -0.00160881651306814 -0.00543304169676783 0.000314222822316103 0.00676549472927342 -0.00208586861785009 -0.000176259483176266 0.00284285663362157 0.00632568513512974 0.00393308626581168 0.00123610304601052 0.00279191952840763 -0.00625852465786428 -0.00185987352541428 0.00361968660846106 0.000424046122779018 0.00291645372373674 0.000423557178605731 -0.000277672863148039 -0.000738836430276611 -0.000210230588226857 -5.3882399141022e-06 -0.000481934780312047 -0.00403047574125352 0.00272450265300171 0.00456166553234738 -0.000146789066375375 -0.00274145380843212 -0.00107354314194066 0.000970352171335625 0.00212872002176727 -0.0013668575326881 0.000213080292653202 0.0020758032375912 0.00214050116260305 0.00553606362120348 0.00344818447307011 0.00289582914427747 -0.00356188337763031 0.00167479940737245 -0.00697134531121311 0.00458277710639991 -0.00163341478767921 -0.000207453856291708 0.00576223768822079 -0.000473242202632366 0.00765148670481539 -0.000122021451247347 0.000544038610299396 -0.00114520667029413 0.006277244033234 0.00738256036104228 -0.00188349305367952 -0.00302744046865135 0.000697059350771478 -0.00481928799037074 -0.00499958616805314 -0.00620171054038231 0.00664689260834302 -0.000931103050379443 0.000832732521518359 0.00417726340905385 0.00592574755399876 0.00213734989379735 0.001152305021114 -0.0032297275688837 2.01920255672103e-05 -0.00114079565201505 -0.000744097104645946 0.00730364325526693 0.000833208981674457 -0.00312826076325767 0.00444523241918622 0.00121693033257789 -0.00896444249863859
NA63 NA63_PP8R5T 0.00526941252364173 -0.00286828121918899 -0.000351697076432273 0.00030413772837946 -0.000526567919285159 0.000309602415454581 -0.00103765875331705 0.000716725354834888 0.000576230480174221 0.00017428078364719 -0.000461992293358747 0.00045150201723729 0.000244398527056327 -0.000412774006851954 -0.000959109651892114 0.000380706827584341 0.000284144028256885 0.000203703138642743 0.000574470504580795 0.00217513704446939 0.00680515936767359 -0.000101288526421761 -0.00256113295155276 -0.000794100887046236 -0.00484534664716438 0.00119937738200574 0.00634276569035598 0.00229164912376717 0.00180549426515142 -6.00524430796538e-05 -0.0023993874056307 0.00220875153505123 -0.00262267760005576 -0.00560395977871609 0.00408027486697423 -0.00528018223330505 -0.00275572013885006 0.0113883351550657 0.00192815159546536 -0.00131052815223913 0.000287766064876422 -6.64968074931958e-05 0.000344645452918594 0.00634024911000476 -0.00728573155361474 -0.0039314027199001 -0.00407280259227925 0.0061041227983478 -0.00176109462643048 -0.00108187345076187 -0.00714014488938273 0.00183021349414867 0.0033282901818404 0.000631889808478061 -0.0014780454458677 -0.000292703892073979 0.00679101393528781 0.00174470465531037 0.00417093808684985 -0.00275308240631897 -8.75535164270597e-05 -0.00294751349049536 -0.00223755764948314 -0.00032109263137595 -9.5336919115204e-05 -0.00133997533226084 -0.00363369177712093 -0.00384015381923491 -0.000802403635973704 -0.00424281347059585 -0.00150572581363568 0.00283773546474316 0.000232781306349389 -0.00430647532630796 -0.00510395069772568 0.00286146617797212 0.00225348799299837 -0.00216293801296073 -0.00378141264983453 0.000844580094658837 -2.97711071039846e-05 -0.00287223682153738 -0.00218896566587837 -0.00127612824446616 0.0019606474316406 -0.00191664278975301 -0.00480683656467968 -0.00333859276292876 -0.00175922362685173 -0.00381174758231983 0.000503167358555627 -0.00102556289385606 -0.00147319030710341 -0.00259526746243726 0.00933762247964958 0.00193129662289114 -0.00375004613386748 0.0018854503362057
LF63 LF63_PP7Q9NA -0.00350096115401978 -0.00143100034504501 0.000197316726683245 -0.000725209419263987 0.000295682419926363 0.00100481722644306 0.00128707837528555 -0.000907920684883878 -0.000610194803905191 -0.000673538146291906 0.000680561900500569 -0.000588541575537983 0.00102501975177832 0.000389648735856379 -0.000612009428212162 0.00101115381271191 0.000316154128406275 -0.000477129522317866 0.00297768932074044 -0.000436343359579753 -0.00231577129577588 -0.00459766858002273 0.000248542391052558 -0.00174023778549055 -0.00506958793105332 -2.15132260332953e-05 -0.000607949513401535 -0.000914295346321442 -0.00767431927078245 -0.00043621024028811 -0.000675400960763721 0.00106037844838965 0.000334226080359844 0.000114306755919199 0.000105961332858583 -0.000132909669660681 0.0014786554280431 0.00338827068220577 0.000685596663364628 0.00264665407077624 -0.00129282459759116 -0.000731039612338407 0.00830542403642468 0.000549368804786785 0.00215424195365105 -0.00149063050754104 0.00740349445838427 0.000580675618935303 -0.0036438985692489 0.00112851425500746 -0.00560468299522303 0.00394763339652741 0.00172194143558574 -0.00137338187164862 -0.000874377663916674 -0.00103753878690792 0.0033783067580182 -0.00158894431642537 0.00471065278415832 0.00925735520160513 0.000498852068658944 0.000822424485908465 0.00791716237911303 0.000845388672769058 -0.000387811999731239 -0.00313969178542187 0.00473432482757776 6.94083648781012e-05 -0.00663357836661643 -0.00229853043740484 0.00354140978098464 0.00483449418188048 -0.002387784870063 0.00555774693060504 0.00716340816262974 -0.00415784977594354 -0.00299223749485945 0.00734974178984784 0.00489559899000605 0.00529396711717489 -0.00645616355803304 0.00309243883129067 -0.00860441451621352 -0.00283580130809435 -0.00447579102172807 0.00487371206933152 -0.0025414022079333 7.39455235344248e-08 -0.00304417924661823 0.00864514236587908 -0.000569305400875849 -0.0083101637787496 0.00162049001657682 0.000951332685198807 -0.00360061091739225 0.00325981213497356 0.00245156640971386 -0.00104613515983761
