FID IID ENSG00000127928 ENSG00000124181 ENSG00000231631 ENSG00000164305 ENSG00000188191 ENSG00000173692 ENSG00000161057 ENSG00000204490 ENSG00000182621 ENSG00000055208 ENSG00000169398 ENSG00000167414 ENSG00000105568 ENSG00000284889 ENSG00000010610 ENSG00000078295 ENSG00000186469 ENSG00000105647 ENSG00000229215 ENSG00000177189 ENSG00000070831 ENSG00000226201 ENSG00000174775 ENSG00000118260 ENSG00000276536 ENSG00000134058 ENSG00000227715 ENSG00000111276 ENSG00000100902 ENSG00000165059 ENSG00000095261 ENSG00000100142 ENSG00000133703 ENSG00000182866 ENSG00000172354 ENSG00000161203 ENSG00000085415 ENSG00000173039 ENSG00000058404 ENSG00000156052 ENSG00000070808 ENSG00000072062 ENSG00000156711 ENSG00000108946 ENSG00000163932 ENSG00000223952 ENSG00000162188 ENSG00000100764 ENSG00000242711 ENSG00000236443 ENSG00000170345 ENSG00000159352 ENSG00000240508 ENSG00000167965 ENSG00000005339 ENSG00000100324 ENSG00000116478 ENSG00000243594 ENSG00000069966 ENSG00000116711 ENSG00000151247 ENSG00000114302 ENSG00000137275 ENSG00000106588 ENSG00000113558 ENSG00000140992 ENSG00000168036 ENSG00000232810 ENSG00000277791 ENSG00000240118 ENSG00000068878 ENSG00000224320 ENSG00000281221 ENSG00000162104 ENSG00000137841 ENSG00000168243 ENSG00000150093 ENSG00000163636 ENSG00000134057 ENSG00000115233 ENSG00000112062 ENSG00000126067 ENSG00000047315 ENSG00000230669 ENSG00000142875 ENSG00000121879 ENSG00000198821 ENSG00000175104 ENSG00000221983 ENSG00000176533 ENSG00000106399 ENSG00000136930 ENSG00000213281 ENSG00000142507 ENSG00000171608 ENSG00000082701 ENSG00000112640 ENSG00000164742
CJ10 CJ10_PP5A8U -0.00558838036880726 -0.000427344996909713 -0.00199897709293926 -0.0025527314375603 -0.00697574684237669 0.0104459839263914 0.00509474497559085 0.00281889147881215 0.00148703770176428 -0.00210442469217309 -0.00974580719608226 -0.0066587632405319 0.000468167798635132 -0.00208565153092284 -0.00229700326198547 -0.00559118659905968 0.0020920035604727 0.00932454610113325 0.0120306322619614 0.00521666698449968 -0.00618180808763719 0.00145367533073465 0.000780187567932424 0.000244268749125993 0.00240416503394195 -0.00109451311053392 0.00650515899174524 -0.00243088906956866 0.00184890385788173 0.000231573950606204 -0.00170420319970688 -0.00390740698229921 -0.00532819278479651 0.00644319075653803 0.00135035511963245 -0.00757301527636876 0.0020012371270064 -9.82522936129546e-05 0.000705467172043958 -0.005868536465404 0.00468788691153136 -0.000627393382365034 -0.00129888154678196 -0.00193289452930202 -0.00287812401559718 -0.0028451710572906 0.00243031849976868 -0.00273570949561497 0.00499932670202214 -0.000985157471011789 0.00106717451106204 -0.00200456841899342 -0.00306932372474968 -0.00201222987095791 0.00289495550938213 -0.00312502016331375 -0.00719848672751698 0.000219454609409644 -0.00469570213651793 -0.0015467903556972 0.000840445166805124 -0.00021523811954688 0.00225283119020487 0.00589667049365472 0.00130369866004938 0.00141799509757949 -0.00439601194280844 -0.0036033117338213 0.00367601761623183 0.00296041466524661 -0.000857909384970539 0.000154263487387522 -0.00164779950565567 -0.000114706778091955 0.0030513444234595 -0.00447186155622442 -0.0084965014014459 -0.00484818146854173 0.00249425098828741 0.00890975362912566 -0.00494665918234451 -0.00356826800370567 0.00184120214777812 -0.0025618610550373 -0.0014985881400904 0.0031848683144939 -0.00990057845582085 -1.3209674576157e-05 -2.38119248195979e-05 8.28028425309293e-05 -3.80125348591792e-05 -8.11486841605705e-07 -4.51026169458952e-05 0.00010705854163906 -4.05801717589607e-06 -0.000146788037276817 0.000164792297449083 -2.6140081339923e-05
HM27 HM27_PP4Y6Z 0.00279773697214898 -0.00367317808720527 -0.000154701887728129 -0.00213668658523753 -0.00413743630788964 0.00237314395529815 0.00129695264831663 -0.00543927474491903 -0.000376562355698059 0.00667899873517129 -0.000694191946123696 0.0020647320518166 -3.81098834519423e-05 0.00404171728574997 0.00361910155793817 0.00465821074817576 -0.00170260701152429 3.60921634429952e-05 3.75036464723024e-05 0.00597423447055215 0.00439562015256155 0.006522636317885 -0.00287457050224421 0.000793566514868738 0.00280729600395717 0.0033147752016106 -0.00179199397441292 -0.0023816508273006 0.00093099192843618 -0.000584017825435164 -0.000659960923865246 -0.00195431026011135 -0.00560505532712933 -2.17448829058785e-05 0.00620898422965691 0.00169930955038801 0.0019531982010592 0.00813236005672628 0.000608877446877122 0.00399674248503643 -0.0010620566977363 0.000610202049057983 0.00425581984130403 -0.00177660180026355 0.00712537513727908 -0.000111986086107751 -0.00400230204188056 -0.00708784807857812 0.00300835968380431 0.00311190400825672 0.00145310326803337 -0.000655135364424239 -0.00708502408202724 -0.00653118692686822 0.00298533136132486 0.00168064377199551 0.0045574345626303 0.00213488398422805 0.00829759645880726 -0.00264805726048987 -0.00180421140360523 0.00685875635488438 -0.00146316358600958 0.00450391348862189 -0.00556225619421783 -0.00118091493706251 0.00356909328886887 0.00285209074438223 0.00382689673251637 0.00242884147377183 0.00257089925848612 -0.000556362648501203 0.00255052856845948 0.0039807235689106 0.0040034301760236 0.00157090393133902 0.00370858827615045 -0.00302312446301088 -0.00512944879953722 0.00544204033191416 0.0047429991586075 0.00543992547075143 0.0004301592513764 -0.00677616448394945 0.0019706936513057 -0.00114453010264925 0.00213263972735974 -4.68779490514824e-05 -5.44170728772691e-05 2.7957958673852e-05 4.23902436408388e-05 -3.47391454699749e-05 2.819014374311e-06 2.25346300408767e-05 -8.94373464290646e-05 -6.29937881999453e-05 -3.24396641000783e-05 3.6544773402823e-05
BI43 BI43_PP4NA8A -0.00368798852098125 -0.00283984539211663 -0.000155804128977812 -0.00405493155968146 0.00356805896121192 0.00434099978961022 -0.000712045320076587 0.00452614456010398 0.00137428145372521 -0.00114261453797593 0.00461719066459037 0.00545497090731718 0.000284947170830563 0.00130977472963922 0.0020809238985379 -0.00397611728026697 0.00328661640769473 0.0068864370102019 0.00517667642715516 -0.000788770193206252 -0.000696942931881774 0.0108241045304706 -0.00237436716125583 0.00133179292420713 0.00102210946278499 -0.0039212455999323 -0.00347741666190091 0.00729647085758696 -0.00643140593317702 -0.000163442172128939 0.000860872276566562 -0.00223833182144219 0.0040581520672882 0.000650707917814679 0.00342579891579785 0.00286717793513565 0.000721815431412292 0.00114004784135301 -0.00150767699462728 -0.00397601832993015 0.00292839396628985 0.00366032694958019 0.00287775943378824 -0.00373925447041278 0.00158027630726029 0.00107787683037651 -0.00670646482954015 -0.00577106732011063 -0.00285263497487372 0.000358680235162927 -0.00644472596137911 -0.000869037809277515 0.00232224397849181 0.00475374922518117 -0.00516147404356878 0.000996736663286905 -0.00129845068079186 0.00449106084054419 0.00330563197332754 0.00487143115517643 -0.00167799950107252 -0.00589652959012465 -0.00327273281445142 -0.00172961532848946 0.000661965262648089 0.000888973146570595 -0.00613122057474183 0.00148323977950306 0.00402914980154836 0.00168807714272164 -0.00278126203141795 0.00216788564642548 -0.00236871577772333 -0.00531766022513129 -0.00320212826881626 0.00111501109517032 0.00334458034400123 0.00470190283749507 -0.00252997363523726 -0.00557845821168817 0.00614479145800956 0.00102700454726525 0.00329564949865024 0.00283885417543992 0.000162163011620664 -0.00586789170824135 -0.00362510877230776 -9.89192704166697e-05 -5.08252318585482e-05 2.99474711666699e-05 2.47502271381333e-05 1.87117421499448e-05 -0.000121509767244491 -4.16182215693909e-05 2.40628996552071e-05 8.92164703311839e-05 6.41179905034045e-05 -4.29972431737515e-05
EK47 EK47_PP8V2X -0.00388420819938504 -0.0043369393392166 0.0011345485603934 -0.00193618545668649 0.00063934430930503 -0.00239617015991576 0.00336670671274807 0.00991754797241846 -0.000119784588094794 0.00457722514382738 -0.00060852398024614 -0.00568903092558291 0.000802723451604162 -0.000886323656693729 0.00261442553227183 -0.00186565955031906 0.001766866595921 -0.00468103142695042 0.00491913548280692 0.00324866828485432 -0.00324796793038582 -0.00921728782651625 -0.00201502176129089 -0.00113359646452461 -0.000220716785851976 -0.0041779957832522 0.00136344790192161 -0.000159804915775462 0.00697769911170599 0.000598904452314709 0.00121422651268867 0.000895353316790395 -0.00111473023421512 -0.00636790292545432 -0.00122555891941493 0.00329845391387577 -0.0014722492716961 -0.00915468956587733 -0.000307016555669467 0.00195650696724568 -0.00557340776128316 -0.000982008728084444 0.00435630548836382 0.000223162152186423 0.00232949896763148 0.0023987539614615 0.000795177468272371 -0.00293583024471337 -0.00194914045846088 -0.00158675930766426 -0.000124635325491233 0.000238288853904371 0.00519793493127491 -0.000832920483136441 0.00213698880771462 -0.00111703069682753 -0.00141852007180233 0.00112280055598855 0.00165144649440451 -0.00259474279737089 -0.000305403669180991 -0.000954806584875222 -0.00878002359368704 0.006952043294183 -0.0012594468449068 0.000116046414908204 -0.0144609249701794 -0.00187402367218262 -0.00250444369828266 0.00464594098517449 -0.0048795548533254 -0.00214012524329616 -0.00254700455399145 0.00435202908455002 0.00155775046413475 0.00259317947249251 0.00518561941369058 -0.00387672129515769 -0.00744330171665383 -0.0034545015388152 -0.00296325395616043 0.000740080662555299 -0.00117049426115292 -0.00373412459837808 -0.00440942904283106 -0.00772410757192961 0.00135559238057511 -8.60262594574849e-05 -1.91010673550646e-05 -2.16196910179166e-05 -3.09009462145706e-05 -0.000109492135051695 5.98838988956294e-06 -3.57266669931306e-06 -5.18251271788537e-05 8.77411085273683e-06 5.85873848200636e-05 -4.52566638078773e-05
DH28 DH28_PP9S0V 0.00854347956430615 0.00314324984176217 0.00134779985037826 -0.00229848461302421 0.00176925029659117 -0.00393600600755415 0.00120271346236175 -0.0110438391277681 0.00246418000968099 0.000120306428068171 0.000581800984665145 -0.00121804483442063 0.00187127855192697 0.00664273169734207 0.00162049581978271 -0.0110818611124472 -0.00336351815813345 0.00095356609515856 0.00180590488625237 0.00482734841922727 0.00471173304988896 0.0044735130076198 -0.00308790616155759 -0.000994894506020443 0.00800795247415761 3.71294148339717e-05 -0.00588741542199278 -0.00428526415791557 -0.00165660670819231 0.000638882960348514 -0.00204929962370045 -0.000112248865907388 0.00748831698122807 0.00531638677204245 0.00524399758475514 5.37663772589297e-05 0.00187540212476257 -0.00346946478147653 6.93547040003566e-05 -0.00272707207024382 -0.0079414504009923 -0.00092247182936894 -0.00224665596714961 0.0042208385886828 0.00502856510272719 -0.00241013241315901 -0.00430626671807074 8.78121493802799e-05 0.00617471553928083 0.00144710358116855 0.000998200883539321 0.00288298555927381 0.00231824962373498 -0.00605064577234891 -0.00101167769463453 0.00339364169784593 0.00131585897563008 0.0034211175440242 -0.00873889969054431 -0.00170525813693899 -0.00103495074600039 -0.000201354215705934 -0.00153294677957404 -0.000938290678680816 0.00872638647521645 -0.000927768745844207 -0.00509853783813034 -0.00483464784503638 0.00893861400253487 -0.003386681820189 -0.00455687989674967 0.00430963855174687 -0.000630210994911636 -0.00650347731744447 0.00168756220344239 -0.00491248859826472 0.00278385853120356 0.0114198600711035 -0.00264123645078216 -0.00304165809965696 0.000589638463925721 -0.000740143821367567 0.00189238354110361 -0.00158289636299523 -0.00578266204536569 0.00014855063664814 0.00513002679622269 -0.000138123788220347 9.03268612777719e-06 4.60357291288123e-07 -2.77258193258383e-05 -3.74524892622245e-05 2.35303525096609e-05 5.35853956207771e-05 -4.92557971842989e-05 -3.86596852703113e-05 -4.75544483750636e-05 -8.64754749207887e-05
IC61 IC61_PP3W7S 0.00706694381363188 0.000990837495551965 0.000938400658100969 0.00472118484261628 -0.00396761262854547 0.00332856427233299 -0.000901806493027155 0.00320635326310517 -0.000829105271598674 -0.00105828405802994 0.000134163300876638 -0.00642875489688884 0.000961066775332812 0.00255489506964251 0.00422595972453862 0.00705689483426628 -0.00168047737833306 0.00415378233045838 0.00610777984568244 -0.00267124329306699 -0.00309953488167609 0.00486986443214974 -0.00580674112341151 -0.000557627856949176 -0.0101388806650972 -0.0043647759264969 -0.00785312081318479 -0.00254171650344024 -0.000763058319138051 0.000371146225573376 0.0003898208531039 0.00136589972632951 -0.00466932990073634 0.00290584187569974 -2.80386984140637e-05 0.00207469513617479 -0.000964207145332436 -0.00092850964927127 -3.01314473282376e-05 0.00263681784499978 -0.00206055332263103 0.00123977775688732 -0.00315348827674369 0.00303263905708616 -0.00667025544497686 -0.000543771112913533 0.000583645457729349 -0.00971677659753782 -0.00092184675229797 -0.00146980303936888 0.00453661157821147 -0.00396850741137134 0.00282226048876215 0.00191753896266018 -0.00224636374393312 -0.00272362597696641 0.00291850375873542 0.00346201362772394 0.00293442706324536 -0.00375503415109694 -0.00137226891471655 -0.00504391538704287 -0.00689045097960479 7.1222031739905e-05 -0.0042876893134232 -0.000984255136434725 0.00728481115951482 -0.00241963866094982 0.000430082739709874 -0.000263887006327503 -0.00392585564270703 0.00349175412474873 -0.0013043477725224 0.000811525417013751 -0.00459744736835596 -0.00591553084269782 0.000250348173915941 0.00164614115328418 0.00357041395994729 -0.00194028029110618 0.000204908947845683 -0.00195513458097521 0.00271704024746517 -0.000197063997936928 -0.00130836800690145 -0.00986003345035116 0.00118143892737589 -1.37594830450553e-05 8.28718717923388e-05 6.71090908289879e-05 5.6119444514588e-05 4.10787685935479e-05 2.86986612808343e-05 -5.18953531525459e-05 -7.59882449974105e-05 -4.28288493165602e-05 -2.51697819685324e-05 -5.21901882637033e-05
FD21 FD21_PP2U3Q -0.00510148918138219 0.00148556901459012 0.000367881278624745 0.00366240730040623 0.00319338002424859 0.00134341703534764 0.00219160192972273 0.00139912768776048 0.00174769834279512 0.00188786731640922 -0.000648706763944478 0.00289394668339752 0.000307094134275704 -0.00437855129390531 -0.00394643734758761 0.00421098316075905 0.00289491137720223 -0.00107802374789295 -0.00086765496006573 0.000850643359453264 0.00756436773813995 0.00732728425916553 -0.00438814835282574 -0.00155406224498422 0.000234294754062313 -0.00445325345809397 0.00288709605233163 0.000356483760100157 -0.00102096853413091 0.000564872806350163 0.00113518561499106 4.28521437021572e-06 0.00850733405848124 0.0131290377058198 0.00330626366001711 0.00295609030506953 -0.00100678767445083 0.00368930931272157 2.97582642897561e-06 -0.00519263938752289 -0.00596156864698644 0.000394439744571531 -0.00406455274592363 -0.00339472489341355 -0.00676157459867833 -0.000629777857569114 -0.00380192796734568 0.00576017786012238 -0.0068490041184047 0.00183693280802374 0.0042252348203715 0.000652572274076402 -0.00729545114821542 0.00708218356894679 0.00125588049023884 -0.00351850043233743 0.00231634190789501 -0.000141481419581548 -0.00256931866634965 0.00151958197882274 -0.00225759074061652 0.00153195621860369 -0.00329553954721321 -0.000855292828068622 0.00283000706207082 0.000844086870404604 0.00742026553046088 -0.00540472082957185 -0.00186785212185399 0.00065621666719027 -0.00656268881761408 0.00563999763294338 0.00123775762999542 -0.00590623733995576 0.000534849400724397 -0.00358710194913186 -0.0100621492403344 0.00415451529608089 0.00139205113032923 0.00173870093773473 -0.00152995285266204 -0.000209913348119979 -0.00217747360377148 -0.00287522969206686 0.00155834356911684 -0.000168733605580262 0.00136062051713085 -6.10387075701099e-05 -4.91328839652803e-05 2.74235054453887e-05 -3.3278273504447e-05 1.85051766868242e-05 -5.52314657217838e-05 -1.19385239924212e-05 6.26356871318413e-06 -5.58795654000159e-05 -9.72396349513016e-06 -8.36064977418115e-05
NAG74 NAG74_PP1Z4Y -0.000698349613428986 -0.00348624825425754 0.000782883575036233 0.000152359964060241 4.30515606861408e-05 -0.00352834209257635 -0.00256148858865281 -0.00209161605081654 0.0018068747921464 -0.00246634159460621 0.000112402720985986 -0.00442412959768382 -0.00331039423491208 0.00191204132767434 0.00483951237906978 0.000374081081713224 0.00222143861008901 0.00109975408319918 -0.00749974573451029 -0.00242288342624632 -0.00321788492226386 0.00552074707753428 0.00299093764007358 -0.000743484514545787 -0.000790558110339412 -0.00491703479995357 0.00090134720880153 0.00667425438652992 -0.00116710776296544 -0.000284791610270042 0.00217597838792338 0.00571740250555953 0.00407665580401979 0.00161429233708558 0.00371112952795178 -0.00551822764083624 -0.00239848976881872 0.00319712127919208 0.000775405165349547 0.00318916083323139 0.000383032669691519 -0.000464714513373069 -0.00137862071058067 -0.000578060474705792 0.000118688778128116 -0.000623356257130662 -0.00438073695349277 0.00301833882093496 0.00517859683299666 2.97161668306229e-05 -0.00305263714540227 -0.00187304289741774 0.00103424100292883 0.00175886730628144 -0.00224600933031333 0.000761731430767135 0.00196439885310692 0.000993395695725732 0.00556869236920656 0.00439948208918884 0.00322456341013677 -0.00323301869769196 0.00118811006717469 -0.00725666960418143 0.00502085308190628 -0.00101408866949863 -4.312839770793e-05 0.00483724026732197 -0.00051301358326177 0.00711172083991207 0.000536463056988253 0.00125759671794261 -0.00151562397045407 0.00666589051453588 0.0068485752713266 -0.00195239692212679 -0.00225256946843125 0.000288410379675901 -0.00500706527982587 -0.004069556222295 -0.00521265391403144 0.00606186696223396 -0.00109229399065016 0.000594482122710509 0.00397020232570792 0.00655600669347863 0.00270197578243221 -7.54668540216859e-06 -2.77131861314682e-05 5.49662239647183e-05 -0.000110796663689114 -6.68012827105696e-06 8.97479098791564e-05 -6.50723942839794e-05 0.000132188520575081 -0.000105619940800819 -1.46020472117205e-05 6.9057468427852e-05
NA63 NA63_PP8R5T 0.0054697781954889 -0.00262929145499999 -0.000197632922624262 -0.00437563277878198 -0.0113763259054756 0.00661753746704166 0.00750840219980537 0.00352597645466586 0.00104416053813596 -0.00289834489537156 0.00145561512829576 0.00207707181891732 0.00108066810596019 -0.00159771737532798 -0.00487236305563315 -0.000606927723206319 -0.00229736052055381 0.00897210078329113 0.0011676162745415 0.00261715645753957 0.0063560918136222 0.000400192420006116 -0.00225879563964871 -0.000249675255342537 -0.00555360608328099 0.00206825485471301 0.00694600640041185 0.00274749121676644 0.00216420005986731 -0.000142626369610526 -0.00129872908796101 0.00219280339154061 -0.00296151809647775 -0.00572054286878416 0.00419699594567851 -0.00504810693955936 -0.00388003959798923 0.0126757447292742 0.000960456096314012 -0.00230978461652754 0.000676249659985329 0.000394955667283185 -0.000618156907910832 0.00578594134062254 -0.00659481550490894 -0.00381410420155025 -0.00332076221833355 0.00594453633790684 -0.00265960870614501 -0.000595993545760869 -0.00774716374480302 0.00180096567040554 0.00321975041028145 0.00105014159498053 -0.00137773826536673 -0.000703807565795296 0.00657491955101442 0.00313240491408592 0.00456641747138046 -0.00268002614058255 -0.00037020509940134 -0.00332029826223825 -0.00199645809312829 -0.000623403499599851 -4.01624517696548e-06 -0.000849964782655671 -0.00426333197944032 -0.00482418177749911 -0.000399606879859513 -0.00362048974600973 -0.001698546108794 0.004014686315018 0.000324824983084822 -0.0043555501398027 -0.00475145535937241 0.00246909888473109 0.00238593239173444 -0.00190579120576776 -0.00387503505975515 0.00014912919933809 0.000659184648570549 -0.00128855574972028 -0.00152743502455247 -0.000107196557752589 0.00203341271911043 -0.00191579394809543 -0.00531200428574758 0.000106132005919741 -6.62906260927082e-06 2.37092034968282e-05 -4.22052656495348e-05 1.86074944291149e-05 -7.7840296182934e-05 0.000147845948647256 -5.1702801552232e-05 1.39642144767132e-05 -9.63481305697514e-05 1.77067365314674e-05
LF63 LF63_PP7Q9NA -0.00268677852615384 -0.00117837665344943 0.00379191883625327 0.00241970092446878 0.00654864054961852 0.000820493807507616 0.00139265745103375 -0.000264798162997085 -0.000722463938462424 0.0010959083577289 0.000735373100792396 0.00277642217034424 0.00033884495238766 -0.00294631464322585 -0.00213963265422192 0.00131306322865981 -0.00169588535391963 0.003393287904327 0.00237924220477661 -0.000407298624862667 -0.00228761282332508 -0.00535969136586681 -0.000449036415160477 -0.00195568126387116 -0.00477776595583829 -0.00120408376508115 0.000230635734036009 -0.00190545051432554 -0.00729261511831266 -0.000262374140956401 -0.000124076315102329 0.00131580496038971 8.63992649608503e-05 1.84084808559601e-05 0.00145924943821671 -0.000265233285116674 0.00224244759518515 0.00378753052106687 0.000239250196617224 0.00227719704264897 -0.00198416013690906 0.000770146624285431 0.00819096052046735 -0.000111846321272809 0.0024173637470889 -0.00175893084369971 0.00779158457996855 0.00105281474335608 -0.00377621365660318 -0.00028846311839751 -0.00462993583719747 0.00301006346422731 0.00157165891152566 -0.00130777892531473 -0.00116906992750841 -0.00170297739675379 0.00345668768638923 -0.00147789810469132 0.00381073090472307 0.0094917216299057 0.000345997108774604 -0.000195860225815959 0.00819459462502476 -4.79488410674793e-05 -0.000211473747278471 -0.00180796166868542 0.00449085968723034 0.00110741647439435 -0.00707436802372491 -0.00228168129803085 0.00449995178517882 0.00537862239226556 -0.00283579956329391 0.00646435103555674 0.00680795823861203 -0.00428322304318693 -0.00319170161371654 0.00694260209840442 0.00587852952958213 0.00629493164047097 -0.00610064259176669 0.00273416467284165 -0.00768807430878479 -0.0028901991822677 -0.0045165598360683 0.0049338526397581 -0.0024159745177384 -3.02140660082979e-05 -4.06779032731577e-05 -0.000103508569459669 4.45039537543319e-05 -3.22009987407263e-05 4.56208357896408e-05 1.24550129723095e-05 4.87720912376736e-05 -8.21234003485017e-05 -9.90371483556617e-06 -2.21453421412622e-05
